Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
local,atacseq,587600,TRIMGALORE,29105620,16089,377.0,286167040,910804887,834603897,8,29110272,52588544,3277750272,16106127360,287244288,29105620,110119968,110119968
local,atacseq,73600,TRIMGALORE,3653358,7408,230.4,252366848,146917255,107973424,8,3657728,10170368,3277729792,16106127360,252469248,3653358,13791968,13791968
local,atacseq,9399126,TRIMGALORE,466177547,142015,554.2,953991168,13145267578,12599501258,8,254562304,778891264,3273535488,16106127360,957796352,466177547,1761479256,1761479256
local,atacseq,75192126,FASTQC,3259653689,334510,92.1,1049165824,3290597397,3705651,6,3328495616,4345856,4550316032,16106127360,1049276416,3259653689,14091675276,14091675276
local,atacseq,75192126,TRIMGALORE,3259653689,1088781,566.4,3375124480,102788722553,99455492298,8,864174080,6195236864,4146008064,16106127360,3420835840,3259653689,14091675276,14091675276
local,atacseq,2349800,BWA_MEM,116545329,134003,387.7,6976729088,6189223547,827669000,8,5518282752,152580096,8224112640,16106127360,6979637248,96540864,403584188,440371968
local,atacseq,293800,BWA_MEM,14554208,40024,168.8,5717331968,5513118756,102576200,8,3824832512,19075072,6288363520,16106127360,5717360640,12079134,50436264,55059168
local,atacseq,147000,BWA_MEM,7287465,20387,167.8,5472468992,5465241192,51207382,8,1417785344,9555968,6205186048,16106127360,5472497664,6056177,25258892,27547568
local,atacseq,37596126,BWA_MEM,1862380804,1062835,787.4,7299248128,17874582395,13353500706,8,2100498432,2441048064,8361000960,16106127360,7299805184,1543427085,6456474336,7045849256
local,atacseq,18798126,BWA_MEM,931822514,560516,746.4,7270580224,11627514160,6658509393,8,3262697472,1220931584,8291221504,16106127360,7271690240,771829785,3228323076,3522936056
local,atacseq,4699600,BWA_MEM,233161053,154753,674.2,7113400320,6960822063,1655332600,8,2547908608,305164288,8252002304,16106127360,7114498048,192983961,807128020,880745968
local,atacseq,1175000,BWA_MEM,58238751,40939,635.2,6629560320,5802285167,412726033,8,564060160,76296192,7821836288,16106127360,6656315392,48294256,201814236,220203968
local,atacseq,587600,BWA_MEM,29105620,19531,667.4,6040645632,5609312237,205759496,8,24616960,38146048,7032909824,16106127360,6054637568,24155072,100881862,110119968
local,atacseq,73600,BWA_MEM,3653358,4318,413.8,5521866752,5441377124,25598603,8,3047424,4792320,6854651904,16106127360,5523644416,3042898,12663994,13791968
local,atacseq,9399126,BWA_MEM,466177547,268597,779.0,7188455424,8513262334,3319827371,8,386162688,610295808,8291221504,16106127360,7188480000,385901032,1614130108,1761479256
local,atacseq,75192126,BWA_MEM,3259653689,2114316,791.9,7587291136,30401705669,26785685142,8,3461005312,4887343104,8901541888,16106127360,7587557376,3083521531,12912163236,14091675276
local,atacseq,2349800,SORT_BAM,116545329,16073,147.5,728027136,577220527,144631845,6,153223168,144707584,6009200640,16106127360,779378688,152509997,152509997,440371968
