Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
n2,chipseq,1702600,PICARD_METRICS,85945806,19160,134.7,1033842688,3268884724,685247,6,4366336,704512,19849572352,16106127360,1033842688,3241143228,3241143228,287873850
n2,chipseq,27241477,BIGWIG,1207988328,194211,130.3,2013184000,7963601991,5176779855,6,273596416,4151083008,2031968256,16106127360,2013892608,941231254,941231254,4605965334
n2,chipseq,28597378,PLOTFINGERPRINT,1334020879,129807,576.9,1019523072,68819476743,15197524,8,10747904,3371008,3558047744,16106127360,1336070144,1184695023,1184695023,4807293396
n2,chipseq,27241477,PHANTOMPEAKQUALTOOLS,1207988328,317804,52.7,866926592,7007017718,6053686289,6,274432,1520173056,1918640128,16106127360,866926592,941231881,941231881,4605965334
n2,chipseq,28597378,MACS2,1334020879,166725,100.9,496402432,3463186134,2046800929,6,446464,1651392512,1549709312,16106127360,805957632,1184695863,1184695863,4807293396
n2,chipseq,27241477,PICARD_METRICS,1207988328,77677,108.7,1212358656,4128962510,687949,6,1888256,704512,19849572352,16106127360,1212358656,4098838527,4098838527,4605965334
n2,chipseq,3574700,BIGWIG,187899130,34758,121.4,2013224960,623838605,346440317,6,120029184,256790528,2031968256,16106127360,2013224960,124869717,124869717,600924066
n2,chipseq,3574700,PHANTOMPEAKQUALTOOLS,187899130,31455,66.7,191799296,847704702,712962864,6,0,188530688,1243615232,16106127360,191799296,124870346,124870346,600924066
n2,chipseq,3574700,PICARD_METRICS,187899130,21886,133.4,1028784128,3310372715,685375,6,0,704512,19852042240,16106127360,1047531520,3282476992,3282476992,600924066
n2,chipseq,425700,PHANTOMPEAKQUALTOOLS,21494257,7282,71.7,131710976,154846870,119840608,6,20295680,31916032,1183395840,16106127360,131710976,24911894,24911894,71979269
n2,chipseq,425700,BIGWIG,21494257,19764,111.5,2004848640,79111605,38594101,6,4096,26865664,2031968256,16106127360,2012954624,24911263,24911263,71979269
n2,chipseq,425700,PICARD_METRICS,21494257,14819,142.2,1011818496,3210633469,685170,6,0,704512,19849572352,16106127360,1011818496,3182518540,3182518540,71979269
n2,chipseq,7149400,BIGWIG,374895855,43955,124.9,2012643328,990880081,563844387,6,176828416,422776832,2031968256,16106127360,2012913664,181389046,181389046,1201839227
n2,chipseq,7149400,PHANTOMPEAKQUALTOOLS,374895855,47924,64.6,272248832,1272136811,1080595376,6,0,280825856,1323909120,16106127360,272248832,181389675,181389675,1201839227
n2,chipseq,7149400,PICARD_METRICS,374895855,25534,129.2,1065922560,3367165275,685887,6,0,704512,19849572352,16106127360,1065922560,3338996321,3338996321,1201839227
n2,chipseq,446900,BIGWIG,23529629,20288,109.4,2003316736,81743029,39913509,6,21004288,27799552,2031968256,16106127360,2013138944,25608850,25608850,75125401
n2,chipseq,446900,PHANTOMPEAKQUALTOOLS,23529629,6932,70.5,130191360,154442785,118729114,6,0,32460800,1181790208,16106127360,130191360,25609481,25609481,75125401
n2,chipseq,446900,MACS2,23529629,5816,122.4,90955776,137017083,70965379,6,4096,41644032,1132572672,16106127360,100241408,50519816,50519816,75125401
n2,chipseq,446900,PLOTFINGERPRINT,23529629,51971,473.0,975273984,27553666680,9357772,8,9232384,815104,3637141504,16106127360,1247371264,50518976,50518976,75125401
n2,chipseq,446900,PICARD_METRICS,23529629,14846,148.0,1016762368,3211344877,685247,6,0,704512,19849572352,16106127360,1016762368,3183216127,3183216127,75125401
n2,chipseq,6810400,BIGWIG,342582205,61007,127.4,2012987392,1746573114,1008238176,6,292573184,761602048,2031968256,16106127360,2013257728,296581995,296581995,1151497954
n2,chipseq,6810400,PHANTOMPEAKQUALTOOLS,342582205,83989,61.2,362659840,2118439926,1811153557,6,0,466489344,1414270976,16106127360,362659840,296582624,296582624,1151497954
n2,chipseq,7149400,PLOTFINGERPRINT,374895855,69191,557.9,886423552,38522255079,13310242,8,8581120,2629632,3612180480,16106127360,1293148160,477969902,477969902,1201839227
n2,chipseq,7149400,MACS2,374895855,63973,108.3,235986944,1467296515,819544366,6,20480,552435712,1275871232,16106127360,319168512,477970742,477970742,1201839227
n2,chipseq,6810400,PICARD_METRICS,342582205,32660,121.3,923590656,3482917391,685997,6,0,704512,19849572352,16106127360,923590656,3454189270,3454189270,1151497954
n2,chipseq,893700,PHANTOMPEAKQUALTOOLS,47090363,11189,68.7,149209088,281436387,227082954,6,39636992,61489152,1200701440,16106127360,149209088,44675020,44675020,150242459
n2,chipseq,893700,BIGWIG,47090363,22084,115.3,2003230720,157702436,76888651,6,4096,53325824,2031968256,16106127360,2013036544,44674389,44674389,150242459
n2,chipseq,893700,PICARD_METRICS,47090363,15854,144.4,1098641408,3229984279,685170,6,0,704512,21005979648,16106127360,1119412224,3202281666,3202281666,150242459
n2,chipseq,223500,PHANTOMPEAKQUALTOOLS,11751671,4925,75.1,120229888,86435564,60862863,6,10858496,16752640,1172070400,16106127360,120229888,14703268,14703268,37571177
n2,chipseq,223500,PLOTFINGERPRINT,11751671,43273,474.1,1038422016,22128494620,9050979,8,17973248,634880,3578044416,16106127360,1242869760,28821444,28821444,37571177
n2,chipseq,223500,BIGWIG,11751671,18550,106.7,2004545536,40899914,19572166,6,4096,13594624,2031968256,16106127360,2012651520,14702637,14702637,37571177
n2,chipseq,223500,MACS2,11751671,3016,132.0,89157632,71496097,35356300,6,0,20533248,1130622976,16106127360,89157632,28822284,28822284,37571177
n2,chipseq,223500,PICARD_METRICS,11751671,13733,149.5,954798080,3201195881,685212,6,0,704512,19849572352,16106127360,954798080,3172309914,3172309914,37571177
n2,chipseq,14298700,PLOTFINGERPRINT,748229782,94077,595.2,1098960896,52696139670,14460503,8,562565120,3055616,3582783488,16106127360,1334112256,768741037,768741037,2403651367
n2,chipseq,14298700,MACS2,748229782,105794,104.5,460652544,2347127612,1364934414,6,40960,1017073664,1550176256,16106127360,510119936,768741877,768741877,2403651367
n2,chipseq,13620777,BIGWIG,683568161,107944,129.6,2012934144,3671676443,2199682103,6,8192,1674743808,2031968256,16106127360,2013483008,543786758,543786758,2302988576
n2,chipseq,13620777,PHANTOMPEAKQUALTOOLS,683568161,166270,56.7,562360320,3960652254,3405396612,6,0,867442688,1614077952,16106127360,562360320,543787387,543787387,2302988576
n2,chipseq,13620777,PICARD_METRICS,683568161,48787,115.8,952676352,3730886274,686634,6,0,704512,19849572352,16106127360,952676352,3701394033,3701394033,2302988576
n2,chipseq,3405200,BIGWIG,171591665,38466,122.9,2012819456,834168953,478993166,6,152895488,364949504,2031968256,16106127360,2013089792,157521853,157521853,575743734
n2,chipseq,3405200,PHANTOMPEAKQUALTOOLS,171591665,41245,65.1,238604288,1101417686,933809073,6,0,242671616,1290162176,16106127360,238604288,157522482,157522482,575743734
n2,chipseq,3574700,PLOTFINGERPRINT,187899130,64270,497.2,969465856,33814991041,11959703,8,9478144,2093056,3641462784,16106127360,1287278592,282390431,282390431,600924066
